char_code	char	start	width	advance	glyph_ptr	glyph_data_hex
0x51	Q	0	9	3	0x06339	03FF80 0C0060 100190 080220 100110 080220 100190 0C0060 03FF98
0x52	R	0	9	3	0x06354	0FF7F0 100800 081000 100800 081000 100C00 081300 07E0C0 000030
0x53	S	0	9	3	0x0636F	03C180 0C2060 104010 082020 101010 082020 101010 0C0860 030780
0x54	T	0	9	3	0x0638A	100000 080000 100000 080000 17FFF0 080000 100000 080000 100000
0x55	U	0	9	3	0x063A5	1FFF00 0000C0 000020 000010 000020 000010 000020 0000C0 1FFF00
0x56	V	0	9	3	0x063C0	1E0000 01E000 001C00 000380 000070 000380 001C00 01E000 1E0000
0x57	W	0	9	3	0x063DB	1FFF80 000070 000380 001C00 00E000 001C00 000380 000070 1FFF80
0x58	X	0	9	3	0x063F6	180030 0600C0 018300 006C00 001000 006C00 018300 0600C0 180030
0x59	Y	0	9	3	0x06411	180000 060000 018000 006000 001FF0 006000 018000 060000 180000
0x5A	Z	0	8	4	0x0642C	000010 1000E0 080310 101C20 086010 138020 0C0010 100020
0x5B	[	3	5	4	0x06444	5FFFFA 200004 400002 200004 400002
0x5C	\	0	8	4	0x06453	E00000 1C0000 038000 007000 000E00 0001C0 000038 000007
0x5D	]	1	5	6	0x0646B	400002 200004 400002 200004 5FFFFA
0x5E	^	0	9	3	0x0647A	080000 100000 200000 400000 800000 400000 200000 100000 080000
0x5F	_	0	12	0	0x06495	000001 000002 000001 000002 000001 000002 000001 000002 000001 000002 000001 000002
0x60	`	3	3	6	0x064B9	B80000 440000 A20000
0x61	a	0	9	3	0x064C2	0001C0 004220 008410 010820 008410 010820 008440 007B80 000070
0x62	b	0	9	3	0x064DD	3FDF70 002080 00C060 010010 008020 010010 008020 0060C0 001F00
0x63	c	0	9	3	0x064F8	003F80 00C060 010010 008020 010010 008020 010010 008020 0060C0
0x64	d	0	9	3	0x06513	001F00 0060C0 008020 010010 008020 010010 00C060 002080 3FDF70
0x65	e	0	9	3	0x0652E	003780 00C860 010410 008820 010410 008820 010410 00C820 0034C0
0x66	f	0	8	4	0x06549	008000 010000 008000 1F7FF0 208000 110000 208000 110000
0x67	g	0	9	3	0x06561	001E00 006186 008041 010022 008041 010022 008041 004086 01BF78
0x68	h	1	8	3	0x0657C	3FBFF0 004000 008000 010000 008000 010000 00C000 003FF0
0x69	i	1	7	4	0x06594	010010 008020 210010 50FFE0 200010 000020 000010
0x6A	j	1	7	4	0x065A9	00000C 000002 010001 008002 210001 508006 217FF8
0x6B	k	1	8	3	0x065BE	3FFDF0 000200 000400 001800 002600 004100 0180C0 000030
0x6C	l	1	7	4	0x065D6	200010 100020 200010 1FFFE0 000010 000020 000010
0x6D	m	0	9	3	0x065EB	017FF0 008000 010000 008000 007FF0 008000 010000 008000 007FF0
0x6E	n	1	8	3	0x06606	01BFF0 004000 008000 010000 008000 010000 00C000 003FF0
0x6F	o	0	9	3	0x0661E	003F80 00C060 010010 008020 010010 008020 010010 00C060 003F80
0x70	p	0	9	3	0x06639	01DF7F 002080 00C060 010010 008020 010010 008020 0060C0 001F00
0x71	q	0	9	3	0x06654	001F00 0060C0 008020 010010 008020 010010 00C060 002080 01DF7F
0x72	r	2	7	3	0x0666F	01DFF0 002000 004000 008000 010000 008000 004000
0x73	s	0	9	3	0x06684	007040 008820 010410 008820 010410 008820 010410 00C220 0001C0
0x74	t	1	8	3	0x0669F	010000 008000 1F7FE0 008010 010020 008010 010020 0000C0
0x75	u	0	8	4	0x066B7	01FF80 000060 000010 000020 000010 000020 000040 01FFB0
0x76	v	0	9	3	0x066CF	01C000 003800 000700 0000C0 000030 0000C0 000700 003800 01C000
0x77	w	0	9	3	0x066EA	01FFC0 000030 0001C0 000600 003800 000600 0001C0 000030 01FFC0
0x78	x	0	9	3	0x06705	018030 004040 003180 000A00 000400 000A00 003180 004040 018030
0x79	y	0	9	3	0x06720	01C001 003002 000E01 00018E 000070 000180 000E00 003000 01C000
0x7A	z	0	8	4	0x0673B	000020 0100D0 008120 010610 009820 012010 00C020 010010
0x7B	{	1	7	4	0x06753	000800 001400 1FE3FC 200002 400001 200002 400001
0x7C	|	4	1	7	0x06768	7FC1FF
0x7D	}	1	7	4	0x0676B	400001 200002 400001 200002 1FE3FC 001400 000800
0x7E	~	0	9	3	0x06780	300000 400000 800000 400000 200000 100000 080000 100000 600000
0x7F		0	0	0	0x00000	
0x80		0	9	3	0x0679B	01FE00 060180 080041 100022 08005D 100020 080040 040080 030300
0x81		0	8	4	0x067B6	01FF80 000060 300010 000020 000010 000020 300040 01FFB0
0x82		0	9	3	0x067CE	003780 00C860 010410 088820 110410 208820 410410 00C820 0034C0
0x83		0	9	3	0x067E9	0001C0 084220 108410 210820 408410 210820 108440 087B80 000070
0x84		0	9	3	0x06804	0001C0 004220 308410 010820 008410 010820 308440 007B80 000070
0x85		0	9	3	0x0681F	0001C0 004220 408410 210820 108410 090820 008440 007B80 000070
0x86		0	9	3	0x0683A	0001C0 004220 788410 850820 488410 850820 788440 007B80 000070
0x87		0	9	3	0x06855	003F00 00C0C0 010021 008042 01003D 008040 010020 008040 006180
0x88		0	9	3	0x06870	003780 08C860 110410 208820 410410 208820 110410 08C820 0034C0
0x89		0	9	3	0x0688B	003780 00C860 310410 008820 010410 008820 310410 00C820 0034C0
0x8A		0	9	3	0x068A6	003780 00C860 410410 208820 110410 088820 010410 00C820 003440
0x8B		1	7	4	0x068C1	000010 310020 008010 017FE0 000010 300020 000010
0x8C		1	7	4	0x068D6	080010 110020 208010 417FE0 200010 100020 080010
0x8D		1	7	4	0x068EB	000010 410020 208010 117FE0 080010 000020 000010
0x8E		0	9	3	0x06900	003DF0 C0C200 030100 0C0200 100100 0C0200 030100 C0C200 003DF0
0x8F		0	9	3	0x0691B	003EF0 00C100 7B0200 840100 420200 840100 7B0200 00C100 003EF0
0x90		1	8	3	0x06936	05F7D0 020820 141010 220820 441010 820820 040010 020020
0x91		0	9	3	0x0694E	0063C0 008420 010810 008420 007BC0 008420 010810 008420 0078C0
0x92		0	9	3	0x06969	003DF0 01C200 0E0100 100200 0FEDD0 101020 082010 101020 082010
0x93		0	9	3	0x06984	003F80 08C060 110010 208020 410010 208020 110010 08C060 003F80
0x94		0	9	3	0x0699F	003F80 00C060 310010 008020 010010 008020 310010 00C060 003F80
0x95		0	9	3	0x069BA	003F80 00C060 410010 208020 110010 088020 010010 00C060 003F80
0x96		0	8	4	0x069D5	01FFC0 080020 100010 200020 400010 200020 100040 09FFB0
0x97		0	8	4	0x069ED	01FF80 400060 200010 100020 080010 000020 000040 01FFB0
0x98		0	9	3	0x06A05	01C001 003002 300E01 00018E 000070 000180 300E00 003000 01C000
0x99		0	9	3	0x06A20	01FF80 060060 C80010 040020 080010 040020 C80010 060060 01FF80
0x9A		0	9	3	0x06A3B	07FF00 0000C0 C00020 000010 000020 000010 C00020 0000C0 07FF00
0x9B		0	9	3	0x06A56	003F80 00C060 010010 008020 0F7FDE 008020 010010 008020 0060C0
0x9C		0	9	3	0x06A71	001010 002020 03DFD0 0C2020 101010 082020 101010 080020 060010
0x9D		0	9	3	0x06A8C	184200 062400 01C200 002400 005BF0 002400 01C200 062400 184200
0x9E		0	9	3	0x06AA7	17DFF0 082000 101000 082000 07C400 000200 003DE0 000210 000420
0x9F		0	9	3	0x06AC2	000006 008001 010002 008001 7F7FFE 808000 410000 808000 610000
0xA0		0	9	3	0x06ADD	0001C0 004220 008410 090820 108410 210820 408440 007B80 000070
0xA1		1	7	4	0x06AF8	000010 010020 088010 117FE0 200010 400020 000010
0xA2		0	9	3	0x06B0D	003F80 00C060 010010 088020 110010 208020 410010 00C060 003F80
0xA3		0	8	4	0x06B28	01FF80 000060 000010 080020 100010 200020 400040 01FFB0
0xA4		0	8	4	0x06B40	11BFF0 204000 408000 210000 108000 090000 10C000 203FF0
0xA5		0	8	4	0x06B58	237FF0 408000 806000 401800 200600 100180 200040 43FFB0
0xA6		0	9	3	0x06B70	001C10 042220 084110 108220 084110 108220 084410 07B820 000710
0xA7		0	9	3	0x06B8B	03F810 0C0620 100110 080220 100110 080220 100110 0C0620 03F810
0xA8		0	9	3	0x06BA6	000038 000044 000082 008101 014602 008001 000002 000004 000018
0xA9		1	8	3	0x06BC1	003F00 004000 002000 004000 002000 004000 002000 004000
0xAA		0	8	4	0x06BD9	004000 002000 004000 002000 004000 002000 004000 003F00
0xAB		0	9	3	0x06BF1	001000 002081 201102 402205 BF910A 002211 001122 0020C1 001000
0xAC		0	9	3	0x06C0C	001018 002024 2010C8 402104 BF9208 0025F7 001008 002004 001000
0xAD		3	3	6	0x06C27	008000 0143FF 008000
0xAE		0	9	3	0x06C30	001800 002400 00C300 010080 061860 002400 00C300 010080 060060
0xAF		0	9	3	0x06C4B	060060 010080 00C300 002400 061860 010080 00C300 002400 001800
0xB0		0	0	0	0x00000	
0xB1		0	0	0	0x00000	
0xB2		0	0	0	0x00000	
0xB3		0	0	0	0x00000	
0xB4		0	0	0	0x00000	
0xB5		0	0	0	0x00000	
0xB6		0	0	0	0x00000	
0xB7		0	0	0	0x00000	
0xB8		0	0	0	0x00000	
0xB9		0	0	0	0x00000	
0xBA		0	0	0	0x00000	
0xBB		0	0	0	0x00000	
0xBC		0	0	0	0x00000	
0xBD		0	0	0	0x00000	
0xBE		0	0	0	0x00000	
0xBF		0	0	0	0x00000	
0xC0		0	0	0	0x00000	
0xC1		0	0	0	0x00000	
0xC2		0	0	0	0x00000	
0xC3		0	0	0	0x00000	
0xC4		0	0	0	0x00000	
0xC5		0	0	0	0x00000	
0xC6		0	0	0	0x00000	
0xC7		0	0	0	0x00000	
0xC8		0	0	0	0x00000	
0xC9		0	0	0	0x00000	
0xCA		0	0	0	0x00000	
0xCB		0	0	0	0x00000	
0xCC		0	0	0	0x00000	
0xCD		0	0	0	0x00000	
0xCE		0	0	0	0x00000	
0xCF		0	0	0	0x00000	
0xD0		0	0	0	0x00000	
0xD1		0	0	0	0x00000	
0xD2		0	0	0	0x00000	
0xD3		0	0	0	0x00000	
0xD4		0	0	0	0x00000	
0xD5		0	0	0	0x00000	
0xD6		0	0	0	0x00000	
0xD7		0	0	0	0x00000	
0xD8		0	0	0	0x00000	
0xD9		0	0	0	0x00000	
0xDA		0	0	0	0x00000	
0xDB		0	0	0	0x00000	
0xDC		0	0	0	0x00000	
0xDD		0	0	0	0x00000	
0xDE		0	0	0	0x00000	
0xDF		0	0	0	0x00000	
0xE0		0	9	3	0x06C66	000FE0 003010 004020 008010 010020 008040 007FA0 018010 000020
0xE1		1	8	3	0x06C81	07FFF8 180000 200000 1000C0 202020 185010 078820 0007C0
0xE2		0	9	3	0x06C99	100010 080020 17FFD0 080020 100010 080000 100000 080000 170000
0xE3		0	9	3	0x06CB4	010000 008000 017FF0 008000 010000 008000 017FE0 008010 010020
0xE4		0	9	3	0x06CCF	100010 0C0060 130190 08C620 103810 080020 100010 080020 1701D0
0xE5		0	9	3	0x06CEA	003F80 00C060 010010 008020 010010 00C060 013F80 008000 010000
0xE6		1	8	3	0x06D05	01FFBF 000040 000020 000010 000020 000040 01FF80 000070
0xE7		0	9	3	0x06D1D	010000 008000 010000 00FFC0 010020 008010 010020 008040 010000
0xE8		0	9	3	0x06D38	003800 104410 088220 110110 0EFEE0 110110 088220 104410 003800
0xE9		1	7	4	0x06D53	07DF80 182060 201010 102020 201010 182060 07DF80
0xEA		0	9	3	0x06D68	01F810 060620 0801D0 100000 080000 100000 0801D0 060620 01F810
0xEB		0	9	3	0x06D83	000F00 2030C0 184020 248010 134020 208010 104020 2030C0 000F00
0xEC		0	9	3	0x06D9E	007E00 008100 010080 008100 007E00 008100 010080 008100 007E00
0xED		0	9	3	0x06DB9	003FC6 00C028 010050 0081A0 010E10 00B020 014010 028060 0C7F80
0xEE		1	8	3	0x06DD4	007780 008840 010420 020810 010420 020810 010420 020810
0xEF		0	9	3	0x06DEC	01FFF0 060000 080000 100000 080000 100000 080000 060000 01FFF0
