char_code	char	start	width	advance	glyph_ptr	glyph_data_hex
0x44	D	4	28	4	0x09556	100010 000000 100010 000000 100010 0FFFE0 100010 0FFFE0 100010 000000 100010 000000 100010 000000 100010 000000 100010 000000 100010 080020 000000 0C0060 000000 0600C0 018300 027C80 018300 007C00
0x45	E	4	27	5	0x095AA	100010 000000 100010 000000 100010 0FFFE0 100010 0FEFE0 101010 000000 101010 000000 101010 000000 101010 000000 103810 000000 10FE10 000000 100010 000000 100010 000000 180030 000000 1F01F0
0x46	F	5	27	4	0x095FB	100010 000000 100010 000000 100010 0FFFE0 100010 0FFFE0 100010 001000 100010 001000 100010 001000 100010 001000 100000 003800 100000 00FE00 100000 000000 100000 000000 180000 000000 1F0000
0x47	G	4	29	3	0x0964C	007C00 018300 027C80 018340 060080 000060 0C0000 000020 080010 100000 000010 100000 000010 100000 000010 100000 000810 100020 080800 000020 0C0840 000080 060F70 000000 1F8FF0 000000 000800 000000 000800
0x48	H	3	29	4	0x8096A3	
0x49	I	7	21	8	0x096D0	100010 000000 100010 000000 100010 000000 100010 000000 100010 0FFFE0 100010 0FFFE0 100010 000000 100010 000000 100010 000000 100010 000000 100010
0x4A	J	5	26	5	0x0970F	000180 000240 000180 000260 000180 000030 000000 000010 000000 100010 000000 100010 000000 100030 000000 100060 000180 1FFE40 000180 1FFE00 000000 100000 000000 100000 000000 100000
0x4B	K	4	30	2	0x0975D	100010 000000 100010 000000 1FFFF0 000000 1FFFF0 000000 100810 000000 101010 000000 002000 001000 006000 009800 000400 110A10 000500 120210 040180 100050 0800A0 100050 000020 100010 000000 100010 000000 000010
0x4C	L	5	26	5	0x097B7	100010 000000 100010 000000 100010 0FFFE0 100000 0FFFF0 100000 000010 100000 000010 100000 000010 000000 000010 000000 000010 000000 000010 000000 000010 000000 000030 000000 0007F0
0x4D	M	3	29	4	0x09805	100010 000000 100010 0FFFE0 100010 0A0000 050010 028000 014010 00A000 005000 002800 001400 000A00 000400 000800 001000 002000 004010 008000 010010 020000 040010 0BFFE0 100010 0FFFE0 100010 000000 100010
0x4E	N	3	29	4	0x0985C	100010 000000 100010 000000 1FFFF0 000000 140010 0A0000 040010 030000 008000 014000 00A000 005000 002000 001800 000400 000A00 000500 000200 100180 000040 1000A0 000000 1FFFF0 000000 100000 000000 100000
0x4F	O	3	29	4	0x098B3	007C00 018300 027C80 018300 0600C0 000000 0C0060 000000 080020 100010 000000 100010 000000 100010 000000 100010 000000 100010 000000 100010 080020 000000 0C0060 000000 0600C0 018300 027C80 018300 007C00
0x50	P	4	28	4	0x0990A	100010 000000 100010 000000 100010 0FFFE0 100010 0FFFE0 000010 100800 000010 100800 000010 100800 000010 100800 000000 100800 000000 100800 000000 100800 081000 000000 0C3000 03C000 042000 03C000
0x51	Q	3	29	4	0x0995E	007C00 018300 027C80 018300 0600C0 000000 0C00E0 000100 080220 100010 000400 100010 000400 100010 000400 100010 000600 100110 0002E0 10011C 0800A0 00001E 0C0060 000002 0600C0 018302 027C80 018304 007C08
0x52	R	4	29	3	0x099B5	100010 000000 100010 000000 1FFFF0 000000 1FFFF0 000000 101010 000000 101010 000000 101000 000000 101000 000000 101800 000000 101E00 0001C0 101620 0821C0 044030 0BA000 044010 038000 000010 000020 0000C0
0x53	S	6	24	6	0x09A0C	0303F0 048000 0340C0 0C8000 006060 080000 106020 000010 103000 000010 103000 000010 103000 000010 103000 000810 101000 080810 001020 0C0800 000460 1F0B80 000440 000380
0x54	T	4	27	5	0x809A54	
0x55	U	3	30	3	0x09A7E	100000 000000 100000 000000 1FFE00 000180 1FFE40 000180 100060 000000 100030 000000 000010 000000 000010 000000 000010 000000 000010 000000 000030 100000 000020 100040 000180 1FFE00 000000 100000 000000 100000
0x56	V	2	31	3	0x09AD8	100000 000000 100000 000000 180000 060000 190000 06C000 112000 00D800 102400 001A00 000580 000240 0001A0 000050 000020 000040 000180 000200 000400 001800 102000 00C000 110000 060000 180000 000000 100000 000000 100000
0x57	W	2	31	3	0x09B35	100000 000000 100000 0E0000 11C000 0E3800 11C600 0039C0 100630 000140 100080 000300 000400 000800 003000 004000 01B000 004800 003400 000B00 000480 000340 100030 0001C0 100600 003800 11C000 0E0000 100000 000000 100000
0x58	X	2	31	3	0x09B92	000010 100000 000010 100000 000010 100020 080050 140080 0A0010 140100 030210 108400 014000 00A800 005000 002000 001800 004400 008A10 110500 000210 120180 040050 1800A0 000050 100020 000010 100000 000010 100000 000010
0x59	Y	2	31	3	0x09BEF	100000 000000 100000 000000 100000 080000 140000 0A0000 150000 028010 114000 00A010 105000 002810 0017E0 000810 0007E0 000810 001000 002010 104000 008010 110000 020000 140000 080000 100000 000000 100000 000000 100000
0x5A	Z	5	25	6	0x09C4C	000010 000020 1F0050 000020 1800D0 000100 100290 000100 100610 000800 100410 001800 102010 001000 106010 008000 114010 008000 130010 040000 120010 0C0000 100030 080000 1001F0
0x5B	[	13	11	12	0x809C97	
0x5C	\	6	24	6	0x09CA9	400000 200000 500000 280000 140000 0A0000 050000 028000 014000 00A000 005000 002800 001400 000A00 000500 000280 000140 0000A0 000050 000028 000014 00000A 000004 000002
0x5D	]	12	11	13	0x809CF1	
0x5E	^	8	19	9	0x809D03	
0x5F	_	0	35	1	0x809D21	
0x60	`	15	7	14	0x09D57	7C0000 020000 ED0000 120000 E18000 100000 608000
0x61	a	5	28	3	0x09D6C	0000C0 000120 0020C0 001320 006010 001200 006010 008600 000010 008400 000010 008400 000010 008400 000020 008400 000020 00C840 000000 007FC0 000020 003FD0 000020 000010 000000 000010 000020 000040
0x62	b	4	28	4	0x09DC0	200000 000000 200000 000000 3FFFF0 000000 3FFFE0 000000 002040 004020 000000 004020 008010 000000 008010 000000 008010 000000 008010 000000 008010 004020 000000 006060 001980 002640 001980 000600
0x63	c	5	25	6	0x09E14	000F00 001080 002F40 001080 006060 000000 004020 000000 00C030 000000 008010 000000 008010 000000 008010 000000 008010 000000 008010 002020 005000 002020 005000 002040 000080
0x64	d	4	28	4	0x09E5F	000600 001980 002640 001980 006060 000000 004020 008010 000000 008010 000000 008010 000000 008010 000000 008010 204020 000000 204020 002040 200000 1FFFF0 000000 3FFFF0 000000 000010 000000 000010
0x65	e	5	25	6	0x09EB3	000F00 001080 002F40 001080 006460 000000 004420 000000 00C430 000000 008410 000000 008410 000000 008410 000000 00C410 000000 004410 000000 006420 001000 002C20 001040 000C00
0x66	f	7	24	5	0x09EFE	008000 000010 008000 000010 008000 000010 008000 077FF0 088000 177FF0 088000 300010 008000 200010 008000 200010 008000 200010 008000 280000 140000 080000 140000 080000
0x67	g	5	25	6	0x09F46	00000C 003802 0000D0 007D21 000040 004621 008040 000221 008040 000221 008040 000221 008040 000221 008040 000221 00C440 010021 007C40 020021 003812 02002C 018012 02000C 018000
0x68	h	4	29	3	0x09F91	200010 000000 200010 000000 3FFFF0 000000 3FFFF0 000000 001010 002000 004010 000000 004000 008000 000000 008000 000000 008000 000010 008000 004010 002000 005FF0 002000 001FF0 000000 000010 000000 000010
0x69	i	8	21	7	0x0A000	000010 008000 000010 008000 000010 008000 000010 108000 280010 10FFE0 280010 10FFE0 000010 000000 000010 000000 000010 000000 000010 000000 000010
0x6A	j	6	20	10	0x0A03F	000008 000014 00000A 000014 000009 000000 000001 000000 000001 008000 000001 008000 000001 008002 000000 108006 280018 10FFE4 280018 10FFE0
0x6B	k	5	28	3	0x0A07B	200010 000000 200010 000000 3FFFF0 000000 3FFEF0 000100 000010 000200 000010 000400 000000 000400 008A00 000400 009300 000090 00A100 0000D0 00C020 000050 008000 000030 008000 000010 008000 000010
0x6C	l	7	23	6	0x80A0CF	
0x6D	m	3	31	2	0x0A0F3	008010 000000 008010 007FE0 008000 007FF0 000000 004010 008000 000000 008000 000000 008010 004000 00BFF0 004000 003FF0 004000 008010 000000 008000 000000 008000 000010 00C000 003FF0 004000 003FE0 000010 000000 000010
0x6E	n	4	29	3	0x0A150	008010 000000 008010 000000 00FFF0 000000 00FFF0 000000 001010 002000 004010 000000 004000 008000 000000 008000 000000 008000 000010 008000 004010 002000 005FF0 002000 001FF0 000000 000010 000000 000010
0x6F	o	5	25	6	0x0A1A7	000F00 001080 002F40 001080 006060 000000 004020 000000 00C030 000000 008010 000000 008010 000000 008010 000000 00C030 000000 004020 000000 006060 001080 002F40 001080 000F00
0x70	p	3	29	4	0x0A1F2	008000 000001 008000 000001 008000 000001 00FFFE 000001 00DF7E 002081 000000 004041 000000 008021 000000 008021 000000 008020 000000 008020 000000 008020 004040 000000 0060C0 001100 002E80 001100 000E00
0x71	q	5	28	3	0x0A249	000E00 001100 002E80 001100 0060C0 000000 004040 008020 000000 008020 000000 008021 000000 008021 000000 008021 000000 004041 000000 002081 005F7E 000001 00FFFE 000001 000000 000001 000000 000001
0x72	r	6	26	4	0x0A29D	008010 000000 008010 000000 008010 000000 00FFF0 000000 00FFF0 000000 001010 002000 004010 000000 004010 008000 000010 008000 000000 008000 000000 00A000 005000 002000 005000 002000
0x73	s	7	23	6	0x0A2EB	0030F0 004800 003040 00C420 000800 008420 000010 008600 000010 008600 000010 008600 000010 008600 000010 008600 004010 000200 006110 000220 00F0C0 000120 0000C0
0x74	t	5	25	6	0x0A330	008000 000000 008000 000000 008000 000000 008000 0F7F80 008060 1F7F80 008070 000000 008010 000000 008010 000000 008010 000000 008010 000000 008010 000020 000000 000020 0000C0
0x75	u	3	29	4	0x0A37B	008000 000000 008000 000000 00FF80 000040 00FFA0 000040 000020 000010 000000 000010 000000 000010 000000 000010 000000 000020 008000 000040 008080 000000 00FFF0 000000 00FFF0 000000 000010 000000 000010
0x76	v	3	29	4	0x0A3D2	008000 000000 008000 000000 00C000 002000 00D000 002800 009400 000A00 008500 000280 000140 0000A0 000050 000020 000040 000080 000100 000200 008400 000800 009000 002000 00C000 000000 008000 000000 008000
0x77	w	2	31	3	0x0A429	008000 000000 008000 006000 009800 006600 009980 000660 008190 000020 008040 000080 000100 000200 000400 000800 001400 000A00 000500 000280 000140 0000A0 008010 000060 008180 000600 009800 006000 008000 000000 008000
0x78	x	3	29	4	0x0A486	008010 000000 008010 000000 008030 004000 008050 006000 008090 003000 008900 001000 000E00 000000 000400 000800 000300 001010 008180 002050 008080 004070 008000 000020 008010 000000 008010 000000 000010
0x79	y	4	29	3	0x0A4DD	008000 000000 008004 00000A 008004 00400B 00A004 005001 00A800 001401 008A00 000502 008284 000148 000090 000020 0000C0 000100 008200 000400 008800 001000 00A000 004000 008000 000000 008000 000000 008000
0x7A	z	6	23	7	0x0A534	000010 000020 00F810 000060 00C010 0000C0 008010 000180 008010 000300 008010 000600 008010 000C00 008010 001800 008010 003000 008010 006000 008030 004000 0081F0
0x7B	{	9	16	11	0x0A579	000800 000000 000800 000000 001C00 002200 1FD5FC 202202 1FC1FC 600003 000000 400001 000000 400001 000000 400001
0x7C	|	16	3	17	0x80A5A9	
0x7D	}	11	16	9	0x0A5AF	400001 000000 400001 000000 400001 000000 600003 1FC1FC 202202 1FD5FC 002200 001C00 000000 000800 000000 000800
0x7E	~	7	21	8	0x80A5DF	
0x7F		0	0	0	0x00000	
0x80		4	27	5	0x0A600	007800 018600 027900 018600 060180 000000 0C00C0 000000 080040 100021 000000 100021 000018 100021 000018 100021 00000C 100023 000004 080022 000040 0C0000 000040 060080 000000 1F8300 000400
0x81		3	29	4	0x0A651	008000 000000 008000 000000 00FF80 100040 28FFA0 100040 280020 100010 000000 000010 000000 000010 000000 000010 000000 000020 108000 280040 108080 280000 10FFF0 000000 00FFF0 000000 000010 000000 000010
0x82		5	25	6	0x0A6A8	000F00 001080 002F40 001080 006460 000000 004420 000000 04C430 000000 088410 000000 088410 100000 008410 100000 20C410 100000 604410 000000 606420 001000 002C20 001040 000C00
0x83		5	28	3	0x0A6F3	0000C0 000120 0020C0 081320 006010 101200 006010 108600 200010 008400 200010 408400 200010 408400 200020 008400 200020 10C840 000000 107FC0 000020 083FD0 000020 000010 000000 000010 000020 000040
0x84		5	28	3	0x0A747	0000C0 000120 0020C0 101320 286010 101200 286010 108600 000010 008400 000010 008400 000010 008400 000020 008400 000020 10C840 280000 107FC0 280020 103FD0 000020 000010 000000 000010 000020 000040
0x85		5	28	3	0x0A79B	0000C0 000120 0020C0 001320 006010 601200 006010 608600 100010 208400 100010 008400 100010 088400 000020 088400 000020 04C840 000000 007FC0 000020 003FD0 000020 000010 000000 000010 000020 000040
0x86		5	28	3	0x0A7EF	0000C0 000120 0020C0 001320 006010 001200 306010 488600 300010 CC8400 000010 848400 000010 848400 000020 CC8400 300020 48C840 300000 007FC0 000020 003FD0 000020 000010 000000 000010 000020 000040
0x87		5	25	6	0x0A843	000E00 001100 002E80 001100 0060C0 000000 004040 000000 00C060 000001 008020 000001 008038 000001 008038 000001 00802C 000003 008024 000042 00A000 005040 002000 005080 002100
0x88		5	25	6	0x0A88E	000F00 001080 002F40 081080 006460 100000 004420 100000 20C430 000000 208410 400000 208410 400000 208410 000000 20C410 100000 004410 100000 006420 081000 002C20 001040 000C00
0x89		5	25	6	0x0A8D9	000F00 001080 002F40 101080 286460 100000 284420 100000 00C430 000000 008410 000000 008410 000000 008410 000000 00C410 100000 284410 100000 286420 101000 002C20 001040 000C00
0x8A		5	25	6	0x0A924	000F00 001080 002F40 001080 606460 000000 604420 100000 20C430 100000 008410 100000 088410 000000 088410 000000 04C410 000000 004410 000000 006420 001000 002C20 001040 000C00
0x8B		8	21	7	0x0A96F	000010 108000 280010 108000 280010 108000 000010 008000 000010 00FFE0 000010 00FFE0 000010 000000 000010 100000 280010 100000 280010 100000 000010
0x8C		8	21	7	0x0A9AE	000010 088000 000010 108000 000010 108000 200010 008000 200010 40FFE0 200010 40FFE0 200010 000000 200010 100000 000010 100000 000010 080000 000010
0x8D		8	21	7	0x0A9ED	000010 008000 600010 008000 600010 108000 200010 108000 000010 10FFE0 080010 00FFE0 080010 000000 040010 000000 000010 000000 000010 000000 000010
0x8E		2	31	3	0x0AA2C	000010 000000 000010 000020 000050 400180 A00210 400400 A01A10 402000 004200 018000 020200 040000 180200 040000 1A0200 058000 024200 01A000 005A10 402400 A01A10 400580 A00250 4001A0 000050 000020 000010 000000 000010
0x8F		2	31	3	0x0AA89	000010 000000 000010 000020 000050 000180 000210 000400 001A10 302000 484200 318000 CE0200 000000 840200 000000 860200 018000 CE4200 31A000 485A10 302400 001A10 000580 000250 0001A0 000050 000020 000010 000000 000010
0x90		4	27	5	0x0AAE6	040010 000000 040010 000000 040010 03FFE0 040010 03F7E0 040810 000000 040810 080000 040810 100000 040810 100000 241C10 000000 247F10 400000 240010 C00000 040010 C00000 060030 000000 07C1F0
0x91		4	28	4	0x0AB37	0000C0 002120 0050C0 002330 005000 00A210 000000 008410 000000 008410 000000 00C420 002040 005F80 002040 001FA0 002040 004430 000000 008410 000000 008410 000000 00C410 002000 005C10 002020 001C40
0x92		2	29	5	0x0AB8B	000010 000000 000010 000020 0000D0 000300 000410 001A00 006000 008200 030000 0C0200 100010 000200 100010 0FFFE0 100010 0FEFE0 101010 000000 101010 000000 101010 000000 107C10 000000 180030 000000 1F01F0
0x93		5	25	6	0x0ABE2	000F00 001080 002F40 081080 006060 100000 004020 100000 20C030 000000 208010 400000 208010 400000 208010 000000 20C030 100000 004020 100000 006060 081080 002F40 001080 000F00
0x94		5	25	6	0x0AC2D	000F00 001080 002F40 101080 286060 100000 284020 100000 00C030 000000 008010 000000 008010 000000 008010 000000 00C030 100000 284020 100000 286060 101080 002F40 001080 000F00
0x95		5	25	6	0x0AC78	000F00 001080 002F40 001080 606060 000000 604020 100000 20C030 100000 008010 100000 088010 000000 088010 000000 04C030 000000 004020 000000 006060 001080 002F40 001080 000F00
0x96		3	29	4	0x0ACC3	008000 000000 008000 000000 00FF80 080040 00FFA0 100040 000020 100010 200000 000010 200000 400010 200000 400010 200000 000020 208000 100040 008080 100000 00FFF0 080000 00FFF0 000000 000010 000000 000010
0x97		3	29	4	0x0AD1A	008000 000000 008000 000000 00FF80 600040 00FFA0 600040 100020 200010 100000 000010 100000 080010 000000 080010 000000 040020 008000 000040 008080 000000 00FFF0 000000 00FFF0 000000 000010 000000 000010
0x98		4	29	3	0x0AD71	008000 000000 008004 00000A 008004 00400B 10A004 285001 10A800 281401 108A00 000502 008284 000148 000090 000020 0000C0 000100 008200 000400 108800 281000 10A000 284000 108000 000000 008000 000000 008000
0x99		3	29	4	0x0ADC8	003C00 00C300 013C80 00C300 4300C0 A00000 460060 A00000 440020 080010 000000 080010 000000 080010 000000 080010 000000 080010 000000 080010 440020 A00000 460060 A00000 4300C0 00C300 013C80 00C300 003C00
0x9A		3	30	3	0x0AE1F	040000 000000 040000 000000 07FE00 400180 A7FE40 400180 A40060 400000 040030 000000 000010 000000 000010 000000 000010 000000 000010 000000 000030 440000 A00020 440040 A00180 47FE00 000000 040000 000000 040000
0x9B		5	25	6	0x0AE79	000F00 001080 002F40 001080 006060 000000 004020 000000 00C030 000000 008010 000000 07FFFF 000000 008010 000000 008010 000000 008010 002020 005000 002020 005000 002040 000080
0x9C		5	25	6	0x0AEC4	000040 0020A0 000110 002000 000110 032000 048110 0B6000 048130 087040 100CA0 003340 100C80 002360 100000 002030 100000 002030 140000 0A2030 040000 0A0060 040000 0000C0 000100
0x9D		4	27	5	0x0AF0F	100000 000000 100000 001200 180000 041200 1A0000 051210 128000 015210 10A000 005210 002DE0 001210 000DE0 001210 002000 005210 108000 011210 120000 041200 180000 001200 100000 000000 100000
0x9E		3	31	2	0x0AF60	100010 000000 100010 0FFFE0 100010 0FF7E0 100810 000000 100810 000000 100810 000000 181800 042000 0BD000 042000 03C000 000000 008000 000000 008000 0F7FC0 008020 1F7FC0 008030 000000 008010 000000 008010 000020 000040
0x9F		5	25	6	0x0AFBD	000004 00000A 000004 00000B 000004 008001 000000 008001 000000 008003 000004 1FFFFA 200004 5FFFF8 200000 C08000 000000 808000 000000 808000 200000 D00000 200000 500000 200000
0xA0		5	28	3	0x0B008	0000C0 000120 0020C0 001320 006010 001200 006010 008600 000010 048400 000010 088400 000010 088400 100020 008400 100020 20C840 100000 607FC0 000020 603FD0 000020 000010 000000 000010 000020 000040
0xA1		8	21	7	0x0B05C	000010 008000 000010 008000 000010 048000 000010 088000 000010 08FFE0 100010 00FFE0 100010 200000 100010 600000 000010 600000 000010 000000 000010
0xA2		5	25	6	0x0B09B	000F00 001080 002F40 001080 006060 000000 004020 000000 00C030 040000 008010 080000 008010 080000 108010 000000 10C030 200000 104020 600000 006060 601080 002F40 001080 000F00
0xA3		3	29	4	0x0B0E6	008000 000000 008000 000000 00FF80 000040 00FFA0 000040 000020 000010 000000 040010 000000 080010 000000 080010 100000 000020 108000 200040 108080 600000 00FFF0 600000 00FFF0 000000 000010 000000 000010
0xA4		4	29	3	0x0B13D	008010 000000 008010 000000 00FFF0 080000 10FFF0 000000 301010 002000 204010 000000 304000 008000 100000 008000 180000 008000 080010 008000 184010 002000 105FF0 202000 001FF0 000000 000010 000000 000010
0xA5		3	29	4	0x0B194	040010 000000 040010 000000 07FFF0 200000 450010 020000 C08010 014000 808000 002000 C05000 002000 401800 000400 600A00 000400 200100 000280 640100 000040 4400A0 800000 07FFF0 000000 040000 000000 040000
0xA6		5	28	3	0x0B1EB	000C10 001200 020C10 013200 060110 012000 060110 086000 000110 084000 000110 084000 000110 084000 000210 084000 000210 0C8400 000010 07FC00 000210 03FD00 000210 000100 000010 000100 000210 000400
0xA7		5	25	6	0x0B23F	00F010 010800 02F410 010800 060610 000000 040210 000000 0C0310 000000 080110 000000 080110 000000 080110 000000 0C0310 000000 040210 000000 060610 010800 02F410 010800 00F010
0xA8		7	21	8	0x0B28A	000018 000024 000018 000066 000000 000042 000081 000000 000081 010100 028201 010C00 028001 010000 000001 000002 000008 000016 000008 000014 000008
0xA9		8	21	7	0x80B2C9	
0xAA		7	21	8	0x80B2EA	
0xAB		5	25	6	0x0B30B	001000 000000 001000 000000 001083 408104 001083 40830C 001003 408208 001013 FF8208 001011 FF8022 001211 008002 001360 008083 001140 008087 001000 000000 001000 000000 001000
0xAC		5	25	6	0x0B356	001000 000000 001000 000000 001008 000010 409028 000000 409048 000080 409009 000100 FF9209 000000 FF93FF 000000 0093FF 000000 009009 000000 009009 000000 001000 000000 001000
0xAD		15	5	16	0x0B3A1	00800E 014071 00878E 014071 00800E
0xAE		4	27	5	0x80B3B0	
0xAF		5	27	4	0x80B3DA	
0xB0		0	0	0	0x00000	
0xB1		0	0	0	0x00000	
0xB2		0	0	0	0x00000	
0xB3		0	0	0	0x00000	
0xB4		0	0	0	0x00000	
0xB5		0	0	0	0x00000	
0xB6		0	0	0	0x00000	
0xB7		0	0	0	0x00000	
0xB8		0	0	0	0x00000	
0xB9		0	0	0	0x00000	
0xBA		0	0	0	0x00000	
0xBB		0	0	0	0x00000	
0xBC		0	0	0	0x00000	
0xBD		0	0	0	0x00000	
0xBE		0	0	0	0x00000	
0xBF		0	0	0	0x00000	
0xC0		0	0	0	0x00000	
0xC1		0	0	0	0x00000	
0xC2		0	0	0	0x00000	
0xC3		0	0	0	0x00000	
0xC4		0	0	0	0x00000	
0xC5		0	0	0	0x00000	
0xC6		0	0	0	0x00000	
0xC7		0	0	0	0x00000	
0xC8		0	0	0	0x00000	
0xC9		0	0	0	0x00000	
0xCA		0	0	0	0x00000	
0xCB		0	0	0	0x00000	
0xCC		0	0	0	0x00000	
0xCD		0	0	0	0x00000	
0xCE		0	0	0	0x00000	
0xCF		0	0	0	0x00000	
0xD0		0	0	0	0x00000	
0xD1		0	0	0	0x00000	
0xD2		0	0	0	0x00000	
0xD3		0	0	0	0x00000	
0xD4		0	0	0	0x00000	
0xD5		0	0	0	0x00000	
0xD6		0	0	0	0x00000	
0xD7		0	0	0	0x00000	
0xD8		0	0	0	0x00000	
0xD9		0	0	0	0x00000	
0xDA		0	0	0	0x00000	
0xDB		0	0	0	0x00000	
0xDC		0	0	0	0x00000	
0xDD		0	0	0	0x00000	
0xDE		0	0	0	0x00000	
0xDF		0	0	0	0x00000	
0xE0		5	28	3	0x0B404	000780 001840 002780 001860 006000 000030 00C000 000010 008000 000010 008000 000010 008000 000030 008000 000020 004040 002000 005FC0 000020 00FFC0 000030 000000 000010 000000 000010 000020 000040
